SID,URL,MITRE Technique ID,Rule,,
41978,https://snort.org/rule_docs/1-41978,1189,"alert tcp any any -> $HOME_NET 445 ( msg:""OS-WINDOWS Microsoft Windows SMB remote code execution attempt""; flow:to_server,established; content:""|FF|SMB3|00 00 00 00|"",depth 9,offset 4; byte_extract:2,26,TotalDataCount,relative,little; byte_test:2,>,TotalDataCount,20,relative,little; metadata:policy balanced-ips drop,policy connectivity-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:netbios-ssn; reference:cve,2017-0144; reference:cve,2017-0146; reference:url,blog.talosintelligence.com/2017/05/wannacry.html; reference:url,isc.sans.edu/forums/diary/ETERNALBLUE+Possible+Window+SMB+Buffer+Overflow+0Day/22304/; reference:url,technet.microsoft.com/en-us/security/bulletin/MS17-010; classtype:attempted-admin; sid:41978; rev:5; )",,
42255,https://snort.org/rule_docs/1-42255,1482,"alert tcp $EXTERNAL_NET any -> $HOME_NET 3389 ( msg:""OS-WINDOWS Microsoft Windows empty RDP cookie negotiation attempt""; flow:to_server,established; content:""|08 E0 00 00 00 00|"",depth 6,offset 4; content:""|0D 0A|"",within 2,distance 1; isdataat:!1,relative; metadata:policy max-detect-ips drop,policy security-ips drop,ruleset community; service:rdp; reference:cve,2017-0176; reference:cve,2017-9073; reference:url,www.securitytracker.com/id/1038264; classtype:policy-violation; sid:42255; rev:4; )",,
42331,https://snort.org/rule_docs/1-42331,"1189 , 1055.0","alert tcp any any -> $HOME_NET 445 ( msg:""MALWARE-CNC Win.Trojan.Doublepulsar variant process injection command""; flow:to_server,established; content:""|FF|SMB|32 00 00 00 00|"",depth 9,offset 4; content:""|42 00|"",within 2,distance 21; content:""|0E 00|"",within 2,distance 29; content:!""|00 00|"",within 2; flowbits:set,smb.trans2.mid66; metadata:impact_flag red,ruleset community; service:netbios-ssn; reference:url,attack.mitre.org/techniques/T1055; reference:url,countercept.com/our-thinking/analyzing-the-doublepulsar-kernel-dll-injection-technique/; reference:url,www.virustotal.com/file/15ffbb8d382cd2ff7b0bd4c87a7c0bffd1541c2fe86865af445123bc0b770d13/analysis/; classtype:trojan-activity; sid:42331; rev:5; )",,
42332,https://snort.org/rule_docs/1-42332,1189,"alert tcp any any -> $HOME_NET 445 ( msg:""MALWARE-CNC Win.Trojan.Doublepulsar variant ping command""; flow:to_server,established; content:""|FF|SMB|32 00 00 00 00|"",depth 9,offset 4; content:""|41 00|"",within 2,distance 21; content:""|0E 00 0D 00 00 00 00 00 00 00 00 00 00 00 00 00 00|"",within 17,distance 29,fast_pattern,fast_pattern_offset 0,fast_pattern_length 10; flowbits:set,smb.trans2.mid65; flowbits:noalert; metadata:policy balanced-ips alert,policy max-detect-ips alert,policy security-ips alert,ruleset community; service:netbios-ssn; reference:url,countercept.com/our-thinking/analyzing-the-doublepulsar-kernel-dll-injection-technique/; reference:url,www.virustotal.com/file/15ffbb8d382cd2ff7b0bd4c87a7c0bffd1541c2fe86865af445123bc0b770d13/analysis/; classtype:trojan-activity; sid:42332; rev:8; )",,
42340,https://snort.org/rule_docs/1-42340,1189,"alert tcp any any -> $HOME_NET 445 ( msg:""OS-WINDOWS Microsoft Windows SMB anonymous session IPC share access attempt""; flow:to_server,established; flowbits:isset,smb.null_session; content:""|FF|SMB|75 00 00 00 00|"",depth 9,offset 4; content:""|00 5C 00|I|00|P|00|C|00|$|00 00 00|"",fast_pattern,nocase; metadata:policy max-detect-ips drop,policy security-ips drop,ruleset community; service:netbios-ssn; reference:url,attack.mitre.org/techniques/T1077; reference:url,msdn.microsoft.com/en-us/library/ee441910.aspx; reference:url,technet.microsoft.com/en-us/security/bulletin/MS17-010; classtype:attempted-recon; sid:42340; rev:4; )",,
42834,https://snort.org/rule_docs/1-42834,"1505.003 , 1219","alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Backdoor.Chopper web shell connection""; flow:to_server,established; http_header; content:""X-Forwarded-For"",nocase; http_client_body; content:""z9=base64%5fdecode"",fast_pattern,nocase; content:""=%40eval""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,attack.mitre.org/techniques/T1100; reference:url,www.fireeye.com/blog/threat-research/2013/08/breaking-down-the-china-chopper-web-shell-part-ii.html; classtype:trojan-activity; sid:42834; rev:5; )",,
42835,https://snort.org/rule_docs/1-42835,"1505.003 , 1219","alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Backdoor.Chopper web shell connection""; flow:to_server,established; http_header; content:""X-Forwarded-For"",nocase; http_client_body; content:""=edoced_46esab"",fast_pattern,nocase; content:""z0=""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,attack.mitre.org/techniques/T1100; reference:url,www.fireeye.com/blog/threat-research/2013/08/breaking-down-the-china-chopper-web-shell-part-ii.html; classtype:trojan-activity; sid:42835; rev:5; )",,
42836,https://snort.org/rule_docs/1-42836,"1505.003 , 1219","alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Backdoor.Chopper web shell connection""; flow:to_server,established; http_client_body; content:""=@eval(get_magic_quotes_gpc()?stripslashes($_POST["",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,attack.mitre.org/techniques/T1100; reference:url,www.fireeye.com/blog/threat-research/2013/08/breaking-down-the-china-chopper-web-shell-part-ii.html; classtype:trojan-activity; sid:42836; rev:5; )",,
42857,https://snort.org/rule_docs/1-42857,1204.002,"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP MVPower DVR Shell arbitrary command execution attempt""; flow:to_server,established; http_uri; bufferlen:>13; content:""/shell?"",fast_pattern,nocase; metadata:policy max-detect-ips drop,ruleset community; service:http; reference:url,www.pentestpartners.com/blog/pwning-cctv-cameras/; classtype:attempted-admin; gid:1; sid:42857; rev:4; )",,
42886,https://snort.org/rule_docs/1-42886,1219,"alert http ( msg:""MALWARE-CNC HttpBrowser User-Agent outbound communication attmept""; flow:to_server,established; http_header:field user-agent; content:""HttpBrowser/1.0"",fast_pattern,nocase; metadata:impact_flag red,ruleset community; service:http; classtype:trojan-activity; gid:1; sid:42886; rev:4; )",,
42944,https://snort.org/rule_docs/1-42944,1190,"alert tcp any any -> $HOME_NET 445 ( msg:""OS-WINDOWS Microsoft Windows SMB remote code execution attempt""; flow:to_server,established; content:""|FF|SMB|A0 00 00 00 00|"",depth 9,offset 4; content:""|01 00 00 00 00|"",within 5,distance 59; byte_test:4,>,0x8150,-33,relative,little; metadata:policy balanced-ips drop,policy connectivity-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:netbios-ssn; reference:cve,2017-0144; reference:cve,2017-0146; reference:url,isc.sans.edu/forums/diary/ETERNALBLUE+Possible+Window+SMB+Buffer+Overflow+0Day/22304/; reference:url,technet.microsoft.com/en-us/security/bulletin/MS17-010; classtype:attempted-admin; sid:42944; rev:2; )",,
44689,https://snort.org/rule_docs/1-44689,1071.001,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Gen variant outbound connection""; flow:to_server,established; http_uri; content:""/aspnet_client/system_web/4_0_30319/update/"",fast_pattern,nocase; metadata:impact_flag red,ruleset community; service:http; reference:url,us-cert.gov/ncas/alerts/TA17-293A; classtype:trojan-activity; sid:44689; rev:3; )",,
44698,https://snort.org/rule_docs/1-44698,1190,"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Internal field separator use in HTTP URI attempt""; flow:to_server,established; http_uri; content:""$IFS""; metadata:policy max-detect-ips drop,ruleset community; service:http; classtype:web-application-attack; sid:44698; rev:3; )",,
46048,https://snort.org/rule_docs/1-46048,1071.001,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Gen variant outbound communication""; flow:to_server,established; http_raw_uri; bufferlen:6; http_uri; content:""/A56WY"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,us-cert.gov/ncas/alerts/TA17-293A; classtype:trojan-activity; gid:1; sid:46048; rev:2; )",,
46316,https://snort.org/rule_docs/1-46316,1106,"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Drupal 8 remote code execution attempt""; flow:to_server,established; http_uri; content:""element_parents="",fast_pattern,nocase; content:""#value""; http_client_body; pcre:""/(%23|#)(submit|validate|access_callback|pre_render|post_render|lazy_builder|%6c%61%7a%79%5f%62%75%69%6c%64%65%72)/i""; metadata:policy balanced-ips drop,policy connectivity-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:cve,2018-7600; reference:url,www.drupal.org/sa-core-2018-002; classtype:attempted-admin; sid:46316; rev:5; )",,
46436,https://snort.org/rule_docs/1-46436,1059.005,"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""MALWARE-CNC Vbs.Downloader.Agent inbound connection""; flow:to_client,established; flowbits:isset,file.ole; file_data; content:""3832D640-CF90-11CF-8E43-00A0C911005A"",fast_pattern,nocase; content:""Workbook_Open"",nocase; content:""Document_Open"",nocase; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:ftp-data,http,imap,pop3; reference:url,www.virustotal.com/#/file/7975cbaa5657d89b45126bf739fd84acd5bbe724f372a20360bd4fc038b67541; classtype:trojan-activity; sid:46436; rev:1; )",,
47640,https://snort.org/rule_docs/1-47640,1102,"alert tcp $EXTERNAL_NET 443 -> $HOME_NET any ( msg:""SERVER-WEBAPP SSL certificate with null issuer rdnSequence fields detected""; flow:to_client,established; ssl_state:server_hello; content:""|30 07 06 03 55 04 06 13 00 31 09 30 07 06 03 55 04 08 13 00 31 09 30 07 06 03 55 04 07 13 00 31 09 30 07 06 03 55 04 0A 13 00 31 09 30 07 06 03 55 04 0B 13 00 31 09 30 07 06 03 55 04 03 13 00|"",fast_pattern,nocase; metadata:policy max-detect-ips drop,ruleset community; service:ssl; classtype:misc-activity; sid:47640; rev:2; )",,
47898,https://snort.org/rule_docs/1-47898,1071,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.OilRig variant outbound connection""; flow:to_server,established; http_uri; content:""/tahw?"",depth 6; pcre:""/\x2ftahw\x3f[A-F0-9]{3,84}$/""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,www.virustotal.com/#/file/055b7607848777634b2b17a5c51da7949829ff88084c3cb30bcb3e58aae5d8e9; classtype:attempted-user; sid:47898; rev:2; )",,
47899,https://snort.org/rule_docs/1-47899,1071,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.OilRig variant outbound connection""; flow:to_server,established; http_uri; content:""/khc?"",depth 5; pcre:""/\x2fkhc\x3f[A-F0-9]{3,84}$/""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,www.virustotal.com/#/file/055b7607848777634b2b17a5c51da7949829ff88084c3cb30bcb3e58aae5d8e9; classtype:attempted-user; sid:47899; rev:2; )",,
47900,https://snort.org/rule_docs/1-47900,1071,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.OilRig variant outbound connection""; flow:to_server,established; http_uri; content:""/pser?"",depth 6; pcre:""/\x2fpser\x3f[A-F0-9]{3,84}(BBZ|BBY)/""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,www.virustotal.com/#/file/055b7607848777634b2b17a5c51da7949829ff88084c3cb30bcb3e58aae5d8e9; classtype:attempted-user; sid:47900; rev:2; )",,
48792,https://snort.org/rule_docs/1-48792,1133," alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC User-Agent known malicious user agent - EMERY - Win.Trojan.W97M""; flow:to_server,established; http_header; content:""User-Agent|3A 20|EMERY|0D 0A|"",fast_pattern,nocase; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/d0f0a446162c6dafc58e4034f4879275d3766f20336b6998cb5a5779d995a243/analysis/; classtype:trojan-activity; sid:34843; rev:3; )",,
48818,https://snort.org/rule_docs/1-48818,1043,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Js.Trojan.Agent variant outbound connection""; flow:to_server,established; http_header; content:""User-Agent|3A| xmsSofts_1.0.0_"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:trojan-activity; sid:48818; rev:2; )",,
48819,https://snort.org/rule_docs/1-48819,1071,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Js.Trojan.Agent variant inbound payload download""; flow:to_server,established; http_uri; content:""/blogs/enc7.js"",fast_pattern,nocase; http_raw_uri; bufferlen:14; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:trojan-activity; sid:48819; rev:1; )",,
49788,https://snort.org/rule_docs/1-49788,1043,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Zacinlo outbound connection""; flow:to_server,established; http_uri; content:""/entry/feedbackinfo/production/"",fast_pattern,nocase; http_header; content:""User-Agent: wget""; content:""Referer:""; content:""/entry/feedbackinfo/production/"",within 100; content:!""Accept-""; content:!""Content-""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,labs.bitdefender.com/2018/06/six-years-and-counting-inside-the-complex-zacinlo-ad-fraud-operation/; classtype:trojan-activity; sid:49788; rev:2; )",,
49789,https://snort.org/rule_docs/1-49789,1043,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Zacinlo outbound connection""; flow:to_server,established; http_uri; content:""/updaterinfo.bin"",fast_pattern,nocase; http_header; content:""User-Agent: wget""; content:""Referer:""; content:""/updater/"",within 50; content:!""Accept-Encoding""; content:!""Accept-""; content:!""Content-""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,labs.bitdefender.com/2018/06/six-years-and-counting-inside-the-complex-zacinlo-ad-fraud-operation/; classtype:trojan-activity; sid:49789; rev:2; )",,
49790,https://snort.org/rule_docs/1-49790,1043,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Zacinlo outbound connection""; flow:to_server,established; http_uri; content:""/entry/exe/runinfo"",fast_pattern,nocase; content:""&mac=""; http_header; content:""User-Agent: wget""; content:""Referer:""; content:""/entry/"",within 50; content:!""Accept-""; content:!""Content-""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,labs.bitdefender.com/2018/06/six-years-and-counting-inside-the-complex-zacinlo-ad-fraud-operation/; classtype:trojan-activity; sid:49790; rev:1; )",,
50277,https://snort.org/rule_docs/1-50277,1071,"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-BACKDOOR Win.Backdoor.Chopper webshell inbound request attempt""; flow:to_server,established; http_uri; content:""/temporary_listen_addresses/wsman"",fast_pattern,nocase; http_cookie; content:""_reguestguid"",nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,cybersecurity.att.com/blogs/labs-research/sharepoint-vulnerability-exploited-in-the-wild; reference:url,isc.sans.edu/diary/CVE-2019-0604+Attack/24952; classtype:trojan-activity; sid:50277; rev:4; )",,
51542,https://snort.org/rule_docs/1-51542,1043,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.ModularInstaller variant outbound connection detected""; flow:to_server,established; http_uri; content:""/webkit_login_records"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,www.flashpoint-intel.com/blog/newly-discovered-malware-framework-cashing-in-on-ad-fraud/; classtype:trojan-activity; sid:51542; rev:1; )",,
51546,https://snort.org/rule_docs/1-51546,1043,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.ModularInstaller variant outbound connection detected""; flow:to_server,established; http_uri; content:""/webkit_cookies""; http_header; content:""X-Finder-"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,www.flashpoint-intel.com/blog/newly-discovered-malware-framework-cashing-in-on-ad-fraud/; classtype:trojan-activity; sid:51546; rev:1; )",,
52259,https://snort.org/rule_docs/1-52259,1071,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Js.Trojan.FakeUpdate outbound connection""; flow:to_server,established; content:""POST /1x1.png HTTP/"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,www.virustotal.com/#/file/8035806fc7109137ab55d39046ad9e010597bf5390b2e82740add8d1749edaf3; classtype:trojan-activity; sid:52259; rev:1; )",,
52620,https://snort.org/rule_docs/1-52620,1190,"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Citrix ADC and Gateway arbitrary code execution attempt""; flow:to_server,established; http_uri; content:""/vpns/"",fast_pattern,nocase; http_raw_header; content:""NSC_USER:""; content:""../"",within 10; metadata:policy balanced-ips drop,policy connectivity-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:cve,2019-19781; reference:url,support.citrix.com/article/CTX267027; classtype:web-application-attack; sid:52620; rev:2; )",,
53341,https://snort.org/rule_docs/1-53341,1048,"alert tcp any any -> $HOME_NET 8009 ( msg:""SERVER-APACHE Apache Tomcat AJP connector arbitrary file access attempt""; flow:to_server,established; content:""|12 34|"",depth 2; content:""|02|"",within 1,distance 2; byte_test:1,!&,0xF9,0,relative; byte_extract:2,1,protocol_len,relative; content:""HTTP"",within protocol_len,nocase; content:""javax.servlet.include.request_uri|00|"",fast_pattern,nocase; content:""javax.servlet.include.servlet_path|00|"",nocase; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:cve,2020-1938; classtype:attempted-user; sid:53341; rev:2; )",,
54793,https://snort.org/rule_docs/1-54793,1094,"alert tcp any any -> any any ( msg:""MALWARE-CNC Unix.Malware.Drovorub cnc inbound connection attempt""; flow:established; content:""{|22|children|22|:[{|22|name|22|:"",fast_pattern,nocase; content:""|81|"",depth 1; content:""|22 2C 22|value|22 3A|"",distance 0,nocase; pcre:""/^\x81.{1,9}\x7b\x22children\x22\x3a\x5b\x7b\x22name\x22\x3a\x22[a-z0-9_\x2e]+\x22\x2c\x22value\x22\x3a\x22[a-z0-9\x2b\x2f]+={0,2}\x22\x7d/ims""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; reference:url,media.defense.gov/2020/Aug/13/2002476465/-1/-1/0/CSA_DROVORUB_RUSSIAN_GRU_MALWARE_AUG_2020.PDF; classtype:trojan-activity; sid:54793; rev:1; )",,
56583,https://snort.org/rule_docs/1-56583,1190,"alert tcp any any -> any 88 ( msg:""MALWARE-TOOLS GhostPack Rubeus kerberos request attempt""; flow:to_server,established; content:""|05|"",depth 30; content:""|0A|"",within 1,distance 4; content:""Z""; content:""|A7 06 02 04 6C 69 6C 00|"",within 25; metadata:impact_flag red,policy max-detect-ips drop,ruleset community; service:kerberos; reference:url,github.com/fireeye/red_team_tool_countermeasures; reference:url,www.fireeye.com/blog/threat-research/2020/12/unauthorized-access-of-fireeye-red-team-tools.html; classtype:trojan-activity; gid:1; sid:56583; rev:2; )",,
56584,https://snort.org/rule_docs/1-56584,1190,"alert udp any any -> any 88 ( msg:""MALWARE-TOOLS GhostPack Rubeus kerberos request attempt""; flow:to_server; content:""|05|"",depth 30; content:""|0A|"",within 1,distance 4; content:""Z""; content:""|A7 06 02 04 6C 69 6C 00|"",within 25; metadata:impact_flag red,policy max-detect-ips drop,ruleset community; service:kerberos; reference:url,github.com/fireeye/red_team_tool_countermeasures; reference:url,www.fireeye.com/blog/threat-research/2020/12/unauthorized-access-of-fireeye-red-team-tools.html; classtype:trojan-activity; gid:1; sid:56584; rev:2; )",,
56585,https://snort.org/rule_docs/1-56585,1190,"alert tcp any any -> any any ( msg:""MALWARE-TOOLS GhostPack Rubeus kerberos request attempt""; flow:to_server,established; content:""User32LogonProcesss"",fast_pattern,nocase; metadata:impact_flag red,policy max-detect-ips drop,ruleset community; service:kerberos; reference:url,github.com/fireeye/red_team_tool_countermeasures; reference:url,www.fireeye.com/blog/threat-research/2020/12/unauthorized-access-of-fireeye-red-team-tools.html; classtype:trojan-activity; gid:1; sid:56585; rev:2; )",,
56587,https://snort.org/rule_docs/1-56587,1094,"alert tcp $EXTERNAL_NET 443 -> $HOME_NET any ( msg:""MALWARE-CNC Win.Backdoor.SSLBeacon variant certificate exchange attempt""; flow:to_client,established; ssl_state:server_hello; content:""ajax.microsoft.com"",fast_pattern,nocase; content:""Information Technologies"",nocase; content:""Microsoft"",nocase; content:""Seattle"",nocase; content:""WA"",nocase; metadata:impact_flag red,policy max-detect-ips drop,ruleset community; service:ssl; reference:url,fireeye.com/blog/threat-research/2020/12/unauthorized-access-of-fireeye-red-team-tools.html; classtype:trojan-activity; sid:56587; rev:1; )",,
56592,https://snort.org/rule_docs/1-56592,1043,"alert udp $EXTERNAL_NET 53 -> $HOME_NET any ( msg:""MALWARE-CNC Cobalt Strike DNS beacon inbound TXT record""; flow:to_client; content:""|00 01 00 01|"",depth 4,offset 4; content:""|0A|_domainkey"",distance 0; content:""|00 00 10 00 01 C0 0C 00 10 00 01 00 00 00 02 01 00 FF|v=DKIM1|5C 3B| p="",distance 0; metadata:impact_flag red,policy max-detect-ips drop,ruleset community; service:dns; reference:url,www.fireeye.com/blog/threat-research/2020/12/unauthorized-access-of-fireeye-red-team-tools.html; classtype:trojan-activity; sid:56592; rev:1; )",,
56593,https://snort.org/rule_docs/1-56593,1043,"alert udp $EXTERNAL_NET 53 -> $HOME_NET any ( msg:""MALWARE-CNC Cobalt Strike DNS beacon inbound TXT record""; flow:to_client; content:""|00 01 00 01|"",depth 4,offset 4; content:""|03|"",within 15; content:""|0A|_domainkey"",within 11,distance 3; content:""|00 00 10 00 01 C0 0C 00 10 00 01 00 00 00 02 01 00 FF|v=DKIM1|5C 3B| p=""; metadata:impact_flag red,policy max-detect-ips drop,ruleset community; service:dns; reference:url,www.fireeye.com/blog/threat-research/2020/12/unauthorized-access-of-fireeye-red-team-tools.html; classtype:trojan-activity; sid:56593; rev:1; )",,
56594,https://snort.org/rule_docs/1-56594,1050,"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""MALWARE-BACKDOOR MultiOS.Malware.GORAT malware download attempt""; flow:to_client,established; file_data; content:""aqlKZ7wjzg0iKM00E1WB/jq9_RA46w91EKl9A02Dv/nbNdZiLsB1ci8Ph0fb64/9Ks1YxAE86iz9A0dUiDl""; metadata:policy max-detect-ips drop,policy security-ips drop,ruleset community; service:ftp-data,http,imap,pop3; reference:url,fireeye.com/blog/threat-research/2020/12/unauthorized-access-of-fireeye-red-team-tools.html; classtype:trojan-activity; sid:56594; rev:1; )",,
56595,https://snort.org/rule_docs/1-56595,1050,"alert tcp $EXTERNAL_NET any -> $SMTP_SERVERS 25 ( msg:""MALWARE-BACKDOOR MultiOS.Malware.GORAT malware download attempt""; flow:to_server,established; file_data; content:""aqlKZ7wjzg0iKM00E1WB/jq9_RA46w91EKl9A02Dv/nbNdZiLsB1ci8Ph0fb64/9Ks1YxAE86iz9A0dUiDl""; metadata:policy max-detect-ips drop,policy security-ips drop,ruleset community; service:smtp; reference:url,fireeye.com/blog/threat-research/2020/12/unauthorized-access-of-fireeye-red-team-tools.html; classtype:trojan-activity; sid:56595; rev:1; )",,
56596,https://snort.org/rule_docs/1-56596,1094,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC MultiOS.Malware.GORAT outbound communications attempt""; flow:to_server,established; http_method; content:""GET""; pkt_data; content:""|0D 0A|Cookie: SID1="",fast_pattern,nocase; http_header; content:!""|0D 0A|Referer:""; content:!""|0D 0A|Accept""; metadata:impact_flag red,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,fireeye.com/blog/threat-research/2020/12/unauthorized-access-of-fireeye-red-team-tools.html; classtype:trojan-activity; sid:56596; rev:1; )",,
56597,https://snort.org/rule_docs/1-56597,1094,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC MultiOS.Malware.GORAT outbound communications attempt""; flow:to_server,established; http_method; content:""POST""; http_header; content:""Connection: upgrade""; content:""|0D 0A|Upgrade: tcp/1|0D 0A|"",fast_pattern,nocase; content:!""|0D 0A|Referer:""; content:!""|0D 0A|Accept""; content:!""|0D 0A|Cookie:""; metadata:impact_flag red,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,fireeye.com/blog/threat-research/2020/12/unauthorized-access-of-fireeye-red-team-tools.html; classtype:trojan-activity; sid:56597; rev:1; )",,
56598,https://snort.org/rule_docs/1-56598,1043,"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""MALWARE-CNC Win.Backdoor.CSBundle_Original inbound connection attempt""; flow:to_client,established; file_data; content:""{|22|meta|22|:{},|22|status|22|:|22|OK|22|,|22|saved|22|:|22|1|22|,|22|starttime|22|:17656184060,|22|id|22|:|22 22|,|22|vims|22|:{|22|dtc|22|:"",fast_pattern,nocase; metadata:impact_flag red,policy max-detect-ips drop,ruleset community; service:http; reference:url,www.fireeye.com/blog/threat-research/2020/12/unauthorized-access-of-fireeye-red-team-tools.html; classtype:trojan-activity; sid:56598; rev:1; )",,
56599,https://snort.org/rule_docs/1-56599,1043,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Backdoor.CSBundle_Original stager outbound connection attempt""; flow:to_server,established; http_header; content:""Accept: */*""; content:""Accept-Language: en-US""; content:""Accept-Encoding: gzip, deflate""; http_cookie; content:""Cookie: SIDCC=AN0-TYutOSq-fxZK6e4kagm70VyKACiG1susXcYRuxK08Y-rHysliq0LWklTqjtulAhQOPH8uA""; http_uri; content:""/api/v1/user""; metadata:impact_flag red,policy max-detect-ips drop,ruleset community; service:http; reference:url,www.fireeye.com/blog/threat-research/2020/12/unauthorized-access-of-fireeye-red-team-tools.html; classtype:trojan-activity; sid:56599; rev:1; )",,
